GAME_DAY;MATCH_ID;MINUTE;HOME_SCORE;AWAY_SCORE;ACTION_TYPE;PLAYER;TEAM
20;FR270559593364;77.0;27;34;Substitute off;Sekou Macalou;Stade Francais Paris
20;FR270559593364;81.0;27;34;End of second half;;
20;FR270559593365;1.0;0;0;Start of first half;;
20;FR270559593365;9.0;3;0;Penalty goal;Gaetan Germain;Bayonne
20;FR270559593365;13.0;8;0;Try;Aymeric Luc;Bayonne
20;FR270559593365;14.0;10;0;Conversion;Gaetan Germain;Bayonne
20;FR270559593365;28.0;10;0;Yellow card;Maxime Lafage;Bayonne
20;FR270559593365;34.0;10;3;Penalty goal;Maxime Machenaud;Racing 92
20;FR270559593365;36.0;10;3;Substitute off;Vincent Pélo;Bayonne
20;FR270559593365;36.0;10;3;Substitute on;Matis Perchaud;Bayonne
20;FR270559593365;41.0;10;3;End of first half;;
20;FR270559593365;40.0;10;3;Start of second half;;
20;FR270559593365;42.0;13;3;Penalty goal;Gaetan Germain;Bayonne
20;FR270559593365;45.0;13;6;Penalty goal;Maxime Machenaud;Racing 92
20;FR270559593365;53.0;13;6;Substitute off;Torsten Van Jaarsveld;Bayonne
20;FR270559593365;53.0;13;6;Substitute on;Maxime Delonca;Bayonne
20;FR270559593365;53.0;13;6;Substitute on;Luc Mousset;Bayonne
20;FR270559593365;53.0;13;6;Substitute off;Sam Nixon;Bayonne
20;FR270559593365;54.0;13;6;Substitute on;Donnacha Ryan;Racing 92
20;FR270559593365;54.0;13;6;Substitute off;Dominic Bird;Racing 92
20;FR270559593365;54.0;13;6;Substitute on;Jordan Joseph;Racing 92
20;FR270559593365;54.0;13;6;Substitute off;Antonie Claassen;Racing 92
20;FR270559593365;54.0;13;6;Substitute off;Eddy Ben Arous;Racing 92
20;FR270559593365;54.0;13;6;Substitute on;Hassane Kolingar;Racing 92
20;FR270559593365;54.0;13;6;Substitute on;Teddy Iribaren;Racing 92
20;FR270559593365;54.0;13;6;Substitute off;Maxime Machenaud;Racing 92
20;FR270559593365;54.0;13;6;Substitute off;Teddy Baubigny;Racing 92
20;FR270559593365;54.0;13;6;Substitute on;Kevin Le Guen;Racing 92
20;FR270559593365;54.0;13;6;Substitute off;Afaesetiti Amosa;Bayonne
20;FR270559593365;54.0;13;6;Substitute on;Mathew Luamanu;Bayonne
20;FR270559593365;54.0;13;6;Substitute off;Ali Oz;Racing 92
20;FR270559593365;54.0;13;6;Substitute on;Cedate Gomes Sa;Racing 92
20;FR270559593365;54.0;13;6;Substitute off;Antoine Gibert;Racing 92
20;FR270559593365;54.0;13;6;Substitute on;Francois Trinh-Duc;Racing 92
20;FR270559593365;54.0;13;6;Substitute off;Donovan Taofifenua;Racing 92
20;FR270559593365;54.0;13;6;Substitute on;Dorian Laborde;Racing 92
20;FR270559593365;56.0;13;11;Try;Yoan Tanga;Racing 92
20;FR270559593365;57.0;13;13;Conversion;Teddy Iribaren;Racing 92
20;FR270559593365;57.0;13;13;Substitute on;Sam Nixon;Bayonne
20;FR270559593365;57.0;13;13;Substitute off;Luc Mousset;Bayonne
20;FR270559593365;57.0;13;13;Substitute off;Kurtley Beale;Racing 92
20;FR270559593365;57.0;13;13;Substitute on;Donovan Taofifenua;Racing 92
20;FR270559593365;60.0;13;13;Substitute on;Filimo Taofifenua;Bayonne
20;FR270559593365;60.0;13;13;Substitute off;Arnaud Duputs;Bayonne
20;FR270559593365;60.0;13;13;Substitute off;Remy Baget;Bayonne
20;FR270559593365;60.0;13;13;Substitute on;Arthur Duhau;Bayonne
20;FR270559593365;61.0;18;13;Try;Arthur Duhau;Bayonne
20;FR270559593365;62.0;20;13;Conversion;Gaetan Germain;Bayonne
20;FR270559593365;66.0;23;13;Penalty goal;Gaetan Germain;Bayonne
20;FR270559593365;71.0;23;13;Substitute off;Konstantine Mikautadze;Bayonne
20;FR270559593365;71.0;23;13;Substitute on;Arnaud Duputs;Bayonne
20;FR270559593365;71.0;23;13;Substitute on;Malietoa Hingano;Bayonne
20;FR270559593365;71.0;23;13;Substitute off;Yan Lestrade;Bayonne
20;FR270559593365;71.0;23;13;Substitute off;Matis Perchaud;Bayonne
20;FR270559593365;71.0;23;13;Substitute on;Vincent Pélo;Bayonne
20;FR270559593365;74.0;23;13;Substitute on;Dominic Bird;Racing 92
20;FR270559593365;74.0;23;13;Substitute off;Boris Palu;Racing 92
20;FR270559593365;77.0;23;13;Substitute on;Hugo Zabalza;Bayonne
20;FR270559593365;77.0;23;13;Substitute off;Michael Ruru;Bayonne
20;FR270559593365;83.0;23;13;End of second half;;
20;FR270559593366;1.0;0;0;Start of first half;;
20;FR270559593366;9.0;3;0;Penalty goal;Ben Botica;Bordeaux Begles
20;FR270559593366;16.0;3;0;Substitute off;Jean-Baptiste Dubié;Bordeaux Begles
20;FR270559593366;16.0;3;0;Substitute on;Yoram Moefana;Bordeaux Begles
20;FR270559593366;20.0;3;3;Penalty goal;Ihaia West;La Rochelle
20;FR270559593366;27.0;3;3;Yellow card;Reda Wardi;La Rochelle
20;FR270559593366;29.0;3;3;Substitute on;Dany Priso;La Rochelle
20;FR270559593366;29.0;3;3;Substitute off;Kevin Gourdon;La Rochelle
20;FR270559593366;31.0;3;3;Yellow card;Romain Sazy;La Rochelle
20;FR270559593366;35.0;3;3;Substitute on;Simon Desaubies;Bordeaux Begles
20;FR270559593366;35.0;3;3;Substitute off;Bautista Delguy;Bordeaux Begles
20;FR270559593366;35.0;3;3;Yellow card;Jandré Marais;Bordeaux Begles
20;FR270559593366;36.0;3;6;Penalty goal;Ihaia West;La Rochelle
20;FR270559593366;38.0;3;6;Substitute off;Dany Priso;La Rochelle
20;FR270559593366;38.0;3;6;Substitute on;Kevin Gourdon;La Rochelle
20;FR270559593366;41.0;3;6;End of first half;;
20;FR270559593366;40.0;3;6;Start of second half;;
20;FR270559593366;41.0;3;11;Try;Dillyn Leyds;La Rochelle
20;FR270559593366;42.0;3;13;Conversion;Ihaia West;La Rochelle
20;FR270559593366;46.0;3;13;Substitute on;Ben Tameifuna;Bordeaux Begles
20;FR270559593366;46.0;3;13;Substitute off;Vadim Cobilas;Bordeaux Begles
20;FR270559593366;46.0;3;13;Substitute on;Joseph Dweba;Bordeaux Begles
20;FR270559593366;46.0;3;13;Substitute off;Maxime Lamothe;Bordeaux Begles
20;FR270559593366;47.0;6;13;Penalty goal;Ben Botica;Bordeaux Begles
20;FR270559593366;49.0;6;18;Try;Levani Botia Veivuke;La Rochelle
20;FR270559593366;50.0;6;18;Substitute off;Ben Botica;Bordeaux Begles
20;FR270559593366;50.0;6;18;Substitute on;Yann Lesgourgues;Bordeaux Begles
20;FR270559593366;54.0;6;18;Substitute off;Kane Douglas;Bordeaux Begles
20;FR270559593366;54.0;6;18;Substitute on;Thomas Jolmes;Bordeaux Begles
20;FR270559593366;54.0;6;18;Substitute off;Alexandre Roumat;Bordeaux Begles
20;FR270559593366;54.0;6;18;Substitute on;Scott Higginbotham;Bordeaux Begles
20;FR270559593366;60.0;6;18;Substitute off;Jefferson Poirot;Bordeaux Begles
20;FR270559593366;60.0;6;18;Substitute on;Thierry Paiva;Bordeaux Begles
20;FR270559593366;61.0;6;18;Substitute off;Reda Wardi;La Rochelle
20;FR270559593366;61.0;6;18;Substitute on;Dany Priso;La Rochelle
20;FR270559593366;61.0;6;18;Substitute off;Arthur Joly;La Rochelle
20;FR270559593366;61.0;6;18;Substitute on;Ramiro Herrera;La Rochelle
20;FR270559593366;63.0;6;18;Substitute on;Geoffrey Doumayrou;La Rochelle
20;FR270559593366;63.0;6;18;Substitute off;Raymond Rhule;La Rochelle
20;FR270559593366;65.0;6;21;Penalty goal;Ihaia West;La Rochelle
20;FR270559593366;67.0;6;21;Substitute off;Ihaia West;La Rochelle
20;FR270559593366;67.0;6;21;Substitute on;Jules Plisson;La Rochelle
20;FR270559593366;67.0;6;21;Substitute off;Romain Sazy;La Rochelle
20;FR270559593366;67.0;6;21;Substitute on;Thomas Lavault;La Rochelle
20;FR270559593366;69.0;6;26;Try;Jules Favre;La Rochelle
20;FR270559593366;71.0;6;26;Substitute off;Facundo Bosch;La Rochelle
20;FR270559593366;71.0;6;26;Substitute on;Samuel Lagrange;La Rochelle
20;FR270559593366;71.0;6;26;Substitute off;Wian Liebenberg;La Rochelle
20;FR270559593366;71.0;6;26;Substitute on;Zeno Kieft;La Rochelle
20;FR270559593366;73.0;6;26;Substitute on;Thomas Berjon;La Rochelle
20;FR270559593366;73.0;6;26;Substitute off;Tawera Kerr-Barlow;La Rochelle
20;FR270559593366;75.0;6;26;Substitute off;Levani Botia Veivuke;La Rochelle
20;FR270559593366;75.0;6;26;Substitute on;Raymond Rhule;La Rochelle
20;FR270559593366;75.0;6;26;Yellow card;Samuel Lagrange;La Rochelle
20;FR270559593366;76.0;11;26;Try;Scott Higginbotham;Bordeaux Begles
20;FR270559593366;78.0;11;26;Substitute on;Facundo Bosch;La Rochelle
20;FR270559593366;78.0;11;26;Substitute off;Victor Vito;La Rochelle
20;FR270559593366;83.0;11;26;End of second half;;
20;FR270559593367;1.0;0;0;Start of first half;;
20;FR270559593367;17.0;5;0;Try;So'otala Fa'aso'o;Brive
20;FR270559593367;24.0;5;3;Penalty goal;Paul Abadie;Agen
20;FR270559593367;28.0;8;3;Penalty goal;Enzo Herve;Brive
20;FR270559593367;32.0;13;3;Try;Seta Tuicuvu;Brive
20;FR270559593367;34.0;15;3;Conversion;Enzo Herve;Brive
20;FR270559593367;37.0;15;3;Substitute on;Andres Zafra Tarazona;Agen
20;FR270559593367;37.0;15;3;Substitute off;Gauthier Maravat;Agen
20;FR270559593367;38.0;15;3;Substitute on;Sevenaia Galala;Brive
20;FR270559593367;38.0;15;3;Substitute off;Eneriko Buliruarua;Brive
20;FR270559593367;41.0;15;3;End of first half;;
20;FR270559593367;40.0;15;3;Start of second half;;
20;FR270559593367;41.0;15;3;Substitute off;Mesake Doge;Brive
20;FR270559593367;41.0;15;3;Substitute on;Pietro Ceccarelli;Brive
20;FR270559593367;41.0;15;3;Substitute off;Louis Gauban;Agen
20;FR270559593367;41.0;15;3;Substitute on;Hugo Verdu;Agen
20;FR270559593367;41.0;15;3;Substitute on;Gauthier Maravat;Agen
20;FR270559593367;41.0;15;3;Substitute off;Andres Zafra Tarazona;Agen
20;FR270559593367;41.0;15;3;Substitute off;Sevenaia Galala;Brive
20;FR270559593367;41.0;15;3;Substitute on;Eneriko Buliruarua;Brive
20;FR270559593367;48.0;20;3;Try;Julien Blanc;Brive
20;FR270559593367;49.0;22;3;Conversion;Enzo Herve;Brive
20;FR270559593367;52.0;22;3;Substitute off;Hayden Thompson-Stringer;Brive
20;FR270559593367;52.0;22;3;Substitute on;Daniel Brennan;Brive
20;FR270559593367;52.0;22;3;Substitute off;Thomas Acquier;Brive
20;FR270559593367;52.0;22;3;Substitute on;Peniami Narisia;Brive
20;FR270559593367;52.0;22;3;Substitute off;Loic Hocquet;Agen
20;FR270559593367;52.0;22;3;Substitute on;Romain Briatte;Agen
20;FR270559593367;52.0;22;3;Substitute on;Andres Zafra Tarazona;Agen
20;FR270559593367;52.0;22;3;Substitute off;Corentin Vernet;Agen
20;FR270559593367;52.0;22;3;Substitute on;Sam Vaka;Agen
20;FR270559593367;52.0;22;3;Substitute off;Tyren Kroos;Agen
20;FR270559593367;54.0;22;3;Substitute on;Walter Desmaison;Agen
20;FR270559593367;54.0;22;3;Substitute off;Hans Lombard-Buret;Agen
20;FR270559593367;54.0;22;3;Substitute off;Clement Martinez;Agen
20;FR270559593367;54.0;22;3;Substitute on;Loris Zarantonello;Agen
20;FR270559593367;57.0;22;3;Substitute off;Paul Abadie;Agen
20;FR270559593367;57.0;22;3;Substitute on;Yoan Cottin;Agen
20;FR270559593367;59.0;27;3;Try;Axel Muller;Brive
20;FR270559593367;60.0;29;3;Conversion;Enzo Herve;Brive
20;FR270559593367;61.0;29;3;Substitute off;Dave Ryan;Agen
20;FR270559593367;61.0;29;3;Substitute on;Alex Burin;Agen
20;FR270559593367;61.0;29;3;Substitute on;Sevenaia Galala;Brive
20;FR270559593367;61.0;29;3;Substitute off;Nico Lee;Brive
20;FR270559593367;64.0;34;3;Try;Axel Muller;Brive
20;FR270559593367;65.0;36;3;Conversion;Enzo Herve;Brive
20;FR270559593367;65.0;36;3;Substitute on;Kitione Kamikamica;Brive
20;FR270559593367;65.0;36;3;Substitute off;So'otala Fa'aso'o;Brive
20;FR270559593367;65.0;36;3;Substitute on;Thomas Laranjeira;Brive
20;FR270559593367;65.0;36;3;Substitute off;Enzo Herve;Brive
20;FR270559593367;65.0;36;3;Substitute on;David Delarue;Brive
20;FR270559593367;65.0;36;3;Substitute off;Julien Blanc;Brive
20;FR270559593367;67.0;36;3;Yellow card;Hugo Verdu;Agen
20;FR270559593367;67.0;36;3;Substitute on;Paul Abadie;Agen
20;FR270559593367;67.0;36;3;Substitute off;Yoan Cottin;Agen
20;FR270559593367;68.0;41;3;Try;Setareki Bituniyata;Brive
20;FR270559593367;68.0;43;3;Conversion;Thomas Laranjeira;Brive
20;FR270559593367;70.0;43;3;Substitute on;Julien Blanc;Brive
20;FR270559593367;70.0;43;3;Substitute off;Eneriko Buliruarua;Brive
20;FR270559593367;71.0;43;3;Red card;Gauthier Maravat;Agen
20;FR270559593367;73.0;43;3;Yellow card;Setareki Bituniyata;Brive
20;FR270559593367;73.0;43;3;Substitute off;Lucas Paulos;Brive
20;FR270559593367;73.0;43;3;Substitute on;Victor Lebas;Brive
20;FR270559593367;75.0;43;3;Substitute on;Yoan Cottin;Agen
20;FR270559593367;75.0;43;3;Substitute off;Paul Abadie;Agen
20;FR270559593367;76.0;48;3;Try;Sevenaia Galala;Brive
20;FR270559593367;77.0;50;3;Conversion;Thomas Laranjeira;Brive
20;FR270559593367;84.0;57;3;End of second half;;
20;FR270559593367;84.0;57;3;Try;Sevenaia Galala;Brive
20;FR270559593367;84.0;57;3;Conversion;Thomas Laranjeira;Brive
20;FR270559593368;1.0;0;0;Start of first half;;
20;FR270559593368;2.0;3;0;Penalty goal;Benjamin Urdapilleta;Castres Olympique
20;FR270559593368;5.0;3;3;Penalty goal;Antoine Hastoy;Pau
20;FR270559593368;7.0;8;3;Try;Tyler Ardron;Castres Olympique
20;FR270559593368;13.0;8;6;Penalty goal;Antoine Hastoy;Pau
20;FR270559593368;18.0;13;6;Try;Gaetan Barlot;Castres Olympique
20;FR270559593368;19.0;15;6;Conversion;Benjamin Urdapilleta;Castres Olympique
20;FR270559593368;26.0;15;9;Penalty goal;Antoine Hastoy;Pau
20;FR270559593368;29.0;15;12;Penalty goal;Antoine Hastoy;Pau
20;FR270559593368;31.0;15;15;Penalty goal;Antoine Hastoy;Pau
20;FR270559593368;36.0;15;18;Penalty goal;Antoine Hastoy;Pau
20;FR270559593368;38.0;15;18;Yellow card;Daniel Ramsay;Pau
20;FR270559593368;38.0;20;18;Try;Filipo Nakosi;Castres Olympique
20;FR270559593368;40.0;22;18;Conversion;Benjamin Urdapilleta;Castres Olympique
20;FR270559593368;41.0;22;18;End of first half;;
20;FR270559593368;40.0;22;18;Start of second half;;
20;FR270559593368;40.0;22;18;Substitute off;Jesse Mogg;Pau
20;FR270559593368;40.0;22;18;Substitute on;Alexandre Dumoulin;Pau
20;FR270559593368;47.0;25;18;Penalty goal;Benjamin Urdapilleta;Castres Olympique
20;FR270559593368;48.0;30;18;Try;Julien Dumora;Castres Olympique
20;FR270559593368;50.0;32;18;Conversion;Benjamin Urdapilleta;Castres Olympique
20;FR270559593368;51.0;32;18;Substitute on;Watisoni Votu;Pau
20;FR270559593368;51.0;32;18;Substitute off;Antoine Hastoy;Pau
20;FR270559593368;51.0;32;18;Yellow card;Filipo Nakosi;Castres Olympique
20;FR270559593368;51.0;32;18;Substitute on;Mathieu Babillot;Castres Olympique
20;FR270559593368;51.0;32;18;Substitute off;Maama Vaipulu;Castres Olympique
20;FR270559593368;56.0;35;18;Penalty goal;Benjamin Urdapilleta;Castres Olympique
20;FR270559593368;56.0;35;18;Substitute on;Clovis Le bail;Pau
20;FR270559593368;56.0;35;18;Substitute off;Thibault Daubagna;Pau
20;FR270559593368;56.0;35;18;Substitute off;Loic Jacquet;Castres Olympique
20;FR270559593368;56.0;35;18;Substitute on;Florent Vanverberghe;Castres Olympique
20;FR270559593368;56.0;35;18;Substitute on;Nicolas Corato;Pau
20;FR270559593368;56.0;35;18;Substitute off;Lourens Adriaanse;Pau
20;FR270559593368;56.0;35;18;Substitute on;Lekima Tagitagivalu;Pau
20;FR270559593368;56.0;35;18;Substitute off;Mathieu Ugena;Pau
20;FR270559593368;58.0;35;23;Try;Giovanni Kueffner;Pau
20;FR270559593368;58.0;35;25;Conversion;Clovis Le bail;Pau
20;FR270559593368;59.0;35;25;Substitute off;Baptiste Pesenti;Pau
20;FR270559593368;59.0;35;25;Substitute on;Fabrice Metz;Pau
20;FR270559593368;62.0;35;28;Penalty goal;Clovis Le bail;Pau
20;FR270559593368;62.0;35;28;Substitute on;Quentin Lespiaucq;Pau
20;FR270559593368;62.0;35;28;Substitute off;Lucas Rey;Pau
20;FR270559593368;63.0;35;28;Substitute off;Lucas Rey;Pau
20;FR270559593368;63.0;35;28;Substitute on;Quentin Lespiaucq;Pau
20;FR270559593368;64.0;35;28;Substitute on;Lucas Pointud;Castres Olympique
20;FR270559593368;64.0;35;28;Substitute off;Antoine Tichit;Castres Olympique
20;FR270559593368;64.0;35;28;Substitute off;Gaetan Barlot;Castres Olympique
20;FR270559593368;64.0;35;28;Substitute on;Paula Ngauamo;Castres Olympique
20;FR270559593368;68.0;38;28;Penalty goal;Benjamin Urdapilleta;Castres Olympique
20;FR270559593368;69.0;38;28;Substitute on;Santiago Arata;Castres Olympique
20;FR270559593368;69.0;38;28;Substitute off;Rory Kockott;Castres Olympique
20;FR270559593368;69.0;38;28;Substitute off;Siegfried Fisi'ihoi;Pau
20;FR270559593368;69.0;38;28;Substitute on;Omar Odishvili;Pau
20;FR270559593368;70.0;38;28;Yellow card;Florent Vanverberghe;Castres Olympique
20;FR270559593368;73.0;38;28;Substitute off;Wilfrid Hounkpatin;Castres Olympique
20;FR270559593368;73.0;38;28;Substitute on;Daniel Kotze;Castres Olympique
20;FR270559593368;75.0;38;28;Substitute on;Antoine Tichit;Castres Olympique
20;FR270559593368;75.0;38;28;Substitute off;Lucas Pointud;Castres Olympique
20;FR270559593368;75.0;38;28;Substitute off;Thomas Combezou;Castres Olympique
20;FR270559593368;75.0;38;28;Substitute on;Adrea Cocagi;Castres Olympique
20;FR270559593368;84.0;38;33;End of second half;;
20;FR270559593368;84.0;38;33;Try;Quentin Lespiaucq;Pau
20;FR270559593368;84.0;38;33;Substitute off;Baptiste Pesenti;Pau
20;FR270559593368;84.0;38;33;Substitute on;Fabrice Metz;Pau
20;FR270559593368;84.0;38;33;Substitute on;Wilfrid Hounkpatin;Castres Olympique
20;FR270559593368;84.0;38;33;Substitute off;Daniel Kotze;Castres Olympique
20;FR270559593369;1.0;0;0;Start of first half;;
20;FR270559593369;13.0;0;0;Substitute on;Jules Danglot;Montpellier Herault
20;FR270559593369;13.0;0;0;Substitute off;Benoit Paillaugue;Montpellier Herault
20;FR270559593369;16.0;3;0;Penalty goal;Zack Holmes;Stade Toulousain
20;FR270559593369;16.0;3;0;Substitute off;Sofiane Guitoune;Stade Toulousain
20;FR270559593369;16.0;3;0;Substitute on;Maxime Medard;Stade Toulousain
20;FR270559593369;18.0;3;3;Penalty goal;Alex Lozowski;Montpellier Herault
20;FR270559593369;24.0;3;6;Penalty goal;Alex Lozowski;Montpellier Herault
20;FR270559593369;30.0;6;6;Penalty goal;Zack Holmes;Stade Toulousain
20;FR270559593369;32.0;6;6;Yellow card;Rory Arnold;Stade Toulousain
20;FR270559593369;36.0;6;9;Penalty goal;Johan Goosen;Montpellier Herault
20;FR270559593369;42.0;6;16;Conversion;Alex Lozowski;Montpellier Herault
20;FR270559593369;41.0;6;14;Try;Alexandre Becognee;Montpellier Herault
20;FR270559593369;42.0;6;16;End of first half;;
20;FR270559593369;40.0;6;16;Start of second half;;
20;FR270559593369;40.0;6;16;Substitute on;Clement Castets;Stade Toulousain
20;FR270559593369;40.0;6;16;Substitute off;Rodrigue Neti;Stade Toulousain
20;FR270559593369;41.0;6;16;Substitute off;Rory Arnold;Stade Toulousain
20;FR270559593369;41.0;6;16;Substitute on;Richie Arnold;Stade Toulousain
20;FR270559593369;41.0;6;16;Substitute on;Baptiste Germain;Stade Toulousain
20;FR270559593369;41.0;6;16;Substitute off;Alexi Bales;Stade Toulousain
20;FR270559593369;41.0;6;16;Substitute on;David Ainu'u;Stade Toulousain
20;FR270559593369;41.0;6;16;Substitute off;Charlie Faumuina;Stade Toulousain
20;FR270559593369;47.0;11;16;Try;Maxime Medard;Stade Toulousain
20;FR270559593369;53.0;11;21;Try;Jan Serfontein;Montpellier Herault
20;FR270559593369;54.0;11;23;Conversion;Alex Lozowski;Montpellier Herault
20;FR270559593369;54.0;11;23;Substitute on;Guilhem Guirado;Montpellier Herault
20;FR270559593369;54.0;11;23;Substitute off;Youri Delhommel;Montpellier Herault
20;FR270559593369;56.0;11;26;Penalty goal;Alex Lozowski;Montpellier Herault
20;FR270559593369;56.0;11;26;Substitute off;Peato Mauvaka;Stade Toulousain
20;FR270559593369;56.0;11;26;Substitute on;Guillaume Marchand;Stade Toulousain
20;FR270559593369;56.0;11;26;Substitute off;Emmanuel Meafou;Stade Toulousain
20;FR270559593369;56.0;11;26;Substitute on;Joe Tekori;Stade Toulousain
20;FR270559593369;56.0;11;26;Substitute on;Antoine Miquel;Stade Toulousain
20;FR270559593369;56.0;11;26;Substitute off;Alban Placines;Stade Toulousain
20;FR270559593369;61.0;11;26;Substitute off;Titi Lamositele;Montpellier Herault
20;FR270559593369;61.0;11;26;Substitute on;Yannick Arroyo;Montpellier Herault
20;FR270559593369;63.0;16;26;Try;Matthis Lebel;Stade Toulousain
20;FR270559593369;65.0;16;26;Substitute on;Yvan Reilhac;Montpellier Herault
20;FR270559593369;65.0;16;26;Substitute off;Thomas Darmon;Montpellier Herault
20;FR270559593369;68.0;16;26;Substitute on;Martin Devergie;Montpellier Herault
20;FR270559593369;68.0;16;26;Substitute off;Bastien Chalureau;Montpellier Herault
20;FR270559593369;74.0;16;29;Penalty goal;Alex Lozowski;Montpellier Herault
20;FR270559593369;76.0;16;29;Substitute off;Julien Tisseron;Montpellier Herault
20;FR270559593369;76.0;16;29;Substitute on;Gabriel Ngandebe;Montpellier Herault
20;FR270559593369;82.0;6;29;End of second half;;
20;FR270559593363;1.0;0;0;Start of first half;;
20;FR270559593363;7.0;0;0;Substitute on;Raphael Lakafia;Toulon
20;FR270559593363;7.0;0;0;Substitute off;Brian Alainu'uese;Toulon
20;FR270559593363;9.0;5;0;Try;Colby Fainga'a;Lyon
20;FR270559593363;16.0;10;0;Try;Clement Laporte;Lyon
20;FR270559593363;18.0;12;0;Conversion;Jonathan Wisniewski;Lyon
20;FR270559593363;21.0;12;3;Penalty goal;Louis Carbonel;Toulon
20;FR270559593363;24.0;15;3;Penalty goal;Jonathan Wisniewski;Lyon
20;FR270559593363;26.0;15;6;Penalty goal;Louis Carbonel;Toulon
20;FR270559593363;28.0;15;6;Yellow card;Jean-Marc Doussain;Lyon
